# Wiki dump batch_0030 ingested into ZETS
# Auto-generated from Lev knowledge extractor
# Format: surface<TAB>synset_id<TAB>pos<TAB>english<TAB>definition<TAB>synonyms

Latino (wrestler)	5005149	noun		#REDIRECT Rush (wrestler) dmt81lxux9dvvf05fnx9amd1tsxwfra	
Roosh (wrestler)	5005150	noun		#REDIRECT Rush (wrestler) dmt81lxux9dvvf05fnx9amd1tsxwfra	
Rush El Toro Blanco	5005151	noun		#REDIRECT Rush (wrestler) dmt81lxux9dvvf05fnx9amd1tsxwfra	
Roman destruction of Jerusalem (70 CE)	5005152	noun		#REDIRECT Siege of Jerusalem (70 CE) gqae3zftd5dsm851mezjxvm8gf0mkd2	
Insurgency in the Baltic states	5005153	noun		#REDIRECT Guerrilla war in the Baltic states 86odz5eodtl6uhn6w6g1pkomje2adrx	
Armed resistance in the Baltic states	5005154	noun		#REDIRECT Guerrilla war in the Baltic states 86odz5eodtl6uhn6w6g1pkomje2adrx	
Guerrilla warfare in the Baltic states	5005155	noun		#REDIRECT Guerrilla war in the Baltic states 86odz5eodtl6uhn6w6g1pkomje2adrx	
Baltic states insurgency	5005156	noun		#REDIRECT Guerrilla war in the Baltic states 86odz5eodtl6uhn6w6g1pkomje2adrx	
Soviet crimes against the Polish nation	5005157	noun		#REDIRECT Soviet persecution of Poles during World War II g01vsm1t796f78wsibnzp499edxanym	
Represje ZSRR wobec Polaków i obywateli polskich 1939–1946	5005158	noun		#REDIRECT Soviet persecution of Poles during World War II g01vsm1t796f78wsibnzp499edxanym	
Zbrodnia katyńska	5005159	noun		#REDIRECT Katyn massacre 4caaa4a5jwnu9s5pp6kz1ertdnjuidv	
Perija's nurse frog	5005160	noun		#REDIRECT Aromobates tokuko 9ke5e7gdnouxvau1g0q26f8fhw7zx2i	
M&amp;Ms	5005161	noun		#REDIRECT M&amp;M's 2ywvg110q4vgb61d2rf0jn51se2xm5f	
Ali of the Eretnids	5005162	noun		{{Infobox royalty | name = Ala al-Din Ali | title = Sultan | succession = Sultan of the Eretnids | image = Silver dirham of `Ala'l-Din, Khanus, 768 H	
Odessa massacre	5005163	noun		#REDIRECT Odessa massacre (1941) nalwz43cmjgsaovacd27mhtnu67dtej	
1941 Odessa massacre	5005164	noun		#REDIRECT Odessa massacre (1941) nalwz43cmjgsaovacd27mhtnu67dtej	
Masacrul de la Odesa	5005165	noun		#REDIRECT Odessa massacre (1941) nalwz43cmjgsaovacd27mhtnu67dtej	
Melsonby Hoard	5005166	noun		The Melsonby Hoard is a large Iron Age collection of intentionally broken things found near Melsonby	
Middle East Professional Boxing	5005167	noun		{{Infobox organization | name = Middle East Professional Boxing | image = | image_size = Category:Sports organizations by sport	
Next Time (Marie Wilson song)	5005168	noun		{{Infobox song | name = Next Time | cover = | alt = | border = yes Category:Debut singles	
Danny &amp; the Juniors	5005169	noun		Danny &amp; the Juniors are an American doo-wop and rock and roll vocal group formed in Philadelphia, Pennsylvania, consisting of Danny Rapp, Dave White, Frank Maffei, and Joe Terranova	
At the Hop	5005170	noun		&quot;At the Hop&quot; is a song by Danny &amp; the Juniors	
Zbigniew Zieliński	5005171	noun		{{Infobox Christian leader | type = Bishop &lt;!-- Archbishop --&gt; | honorific_prefix = | name = Zbigniew Zieliński | honorific_suffix = Category:Polish Roman Catholic bishops	
Bishop coadjutor	5005172	noun		#REDIRECT Coadjutor bishop tbnbqwcc5ct3blohymngmqkcda2st13	
Ancient Meitei religion	5005173	noun		#REDIRECT Sanamahism mjx4ryhcxrta4td62roy6g155u7an5y	
Mercy Tagoe	5005174	noun		Mercy Tagoe (changed to Tagoe-Quarcoo after marriage) was born on born 5 February 1974	
Michel Ocelot	5005175	noun		The Gallica Blog|url=https://gallica.bnf.fr/blog/22112018/dilili-dans-gallica-interview-de-michel-ocelot|site=gallica.bnf.fr|accessdate=February 19, 2019}}	
Amphoteric	5005176	noun		#redirect Amphoterism or8v9lkydurzxez6y76qjcuq8kgmwkz	
Protestant comparison	5005177	noun		#REDIRECT Comparison among Protestants mgsfzokswfxnvuy0rsws5k4rx00m29z	
Comparison of Protestant thoughts	5005178	noun		#REDIRECT Comparison among Protestants mgsfzokswfxnvuy0rsws5k4rx00m29z	
Comparison of Protestant denominations	5005179	noun		#REDIRECT Comparison among Protestants mgsfzokswfxnvuy0rsws5k4rx00m29z	
Protestant theologies	5005180	noun		#REDIRECT Comparison among Protestants mgsfzokswfxnvuy0rsws5k4rx00m29z	
Theological differences between Protestant denominations	5005181	noun		#REDIRECT Comparison among Protestants mgsfzokswfxnvuy0rsws5k4rx00m29z	
Theological differences among Protestants	5005182	noun		#REDIRECT Comparison among Protestants mgsfzokswfxnvuy0rsws5k4rx00m29z	
Stella Maeve	5005183	noun		&lt;/ref&gt; Category:Actors from New York (state)	
Aquatic Creature	5005184	noun		#REDIRECT Marine biology __STATICREDIRECT__	
Gold Dust (DJ Fresh song)	5005185	noun		Gold Dust (DJ Fresh song) is an electronic song by DJ Fresh	
Camerlengo (Catholic Church)	5005186	noun		}} | insignia = Coat of arms of Kevin Joseph Farrell (Camerlengo).svg Category:Catholicism	
Camerlengo	5005187	noun		#REDIRECT Camerlengo (Catholic Church) c0c7dtcfk794wihinbhx7pt72tnfkc2	
Hydronium	5005188	noun		thumb|Structure of the hydronium ion, electrical charge not shown	
Tirana Airport	5005189	noun		| image = Aeroporti Ndërkombëtar Nënë Tereza.svg | image-width = 250	
COVID-19 pandemic in Oklahoma	5005190	noun		As of December 22, 2022, Oklahoma was impacted far more by the COVID-19 than the average other U.S	
Tirana International Airport Nënë Tereza	5005191	noun		#REDIRECTTirana Airport 2m451kauaywsbhuohs1kiqpwk9i186w	
Anti-Judaic antisemitism	5005192	noun		#REDIRECT Anti-Judaism and antisemitism mh6o6e52602fm3maekssau445zmpo5p	
Antisemitism and anti-Judaism	5005193	noun		#REDIRECT Anti-Judaism and antisemitism mh6o6e52602fm3maekssau445zmpo5p	
Line between anti-Judaism and antisemitism	5005194	noun		#REDIRECT Anti-Judaism and antisemitism mh6o6e52602fm3maekssau445zmpo5p	
Relationship between anti-Judaism and antisemitism	5005195	noun		#REDIRECT Anti-Judaism and antisemitism mh6o6e52602fm3maekssau445zmpo5p	
Opposition to Judaism and antisemitism	5005196	noun		#REDIRECT Anti-Judaism and antisemitism mh6o6e52602fm3maekssau445zmpo5p	
Anti-Judaism and anti-Semitism	5005197	noun		#REDIRECT Anti-Judaism and antisemitism mh6o6e52602fm3maekssau445zmpo5p	
Anti-Semitism and anti-Judaism	5005198	noun		#REDIRECT Anti-Judaism and antisemitism mh6o6e52602fm3maekssau445zmpo5p	
Anti-Semitic tropes	5005199	noun		#REDIRECT Antisemitic stereotypes fcc8h4ots93m9mu2rgb1iumehgxjwux	
Anti-Semitic stereotypes	5005200	noun		#REDIRECT Antisemitic stereotypes fcc8h4ots93m9mu2rgb1iumehgxjwux	
Links between anti-Judaism and antisemitism	5005201	noun		#REDIRECT Anti-Judaism and antisemitism mh6o6e52602fm3maekssau445zmpo5p	
Antijudaism and antisemitism	5005202	noun		#REDIRECT Anti-Judaism and antisemitism mh6o6e52602fm3maekssau445zmpo5p	
Antisemitism and antijudaism	5005203	noun		#REDIRECT Anti-Judaism and antisemitism mh6o6e52602fm3maekssau445zmpo5p	
OpenRest	5005204	noun		#REDIRECT Wix.com 5s9nqdl4ql1vb17u3fli2e2pgent9ur	
Elaine S. Edwards	5005205	noun		#REDIRECT Elaine Edwards c8oa2swcz2de54vrgc5f10me408zagf	
Sperryville, Virginia	5005206	noun		{{Infobox settlement | name = Sperryville | official_name = | settlement_type = Census-designated place (CDP) | nickname = Category:Census-designated places in Virginia	
Satnam Singh	5005207	noun		{{Infobox Wrestler |name=Satnam Singh |names=Satnam Singh |image=Satnam Singh FULL GEAR 2023 11 18 005 (cropped).jpg |caption=Singh in 2023 Category:People from Punjab, India	
Satnam Singh Bhamara	5005208	noun		#REDIRECT Satnam Singh n4s4ybqrlk7i0k4qo42m5mflpk0b2y0	
Jon Cruz	5005209	noun		#REDIRECT Serpentico ghms9qiy5mstumd962go38hscge5st9	
Ben Dejo	5005210	noun		#REDIRECT Serpentico ghms9qiy5mstumd962go38hscge5st9	
Acyl group	5005211	noun		thumb|The acetyl group, the acyl group related to [[acetic acid.]] thumb|Drawing of acetic acid showing two carbon atoms	
Ska punk	5005212	noun		Ska punk is a sub genre of punk which derives from rock, it is also known as &quot;Skunk&quot;	
Dubai chocolate	5005213	noun		thumb|Dubai chocolate bar with fillings exposed Dubai chocolate is a chocolate bar with a filling made of kadaif and pistachio	
Ruby chocolate	5005214	noun		Ruby chocolate is a type of chocolate that is pink or purple in colour	
Son by Four	5005215	noun		Son by Four is a Latin music group from Puerto Rico, well known for their English U.S	
Hi-NRG	5005216	noun		Hi-NRG (pronounced &quot;high energy&quot;) is a genre of uptempo disco or electronic dance music (EDM) that originated during the late 1970s and early 1980s	
Italo disco	5005217	noun		Italo disco (variously capitalized, and sometimes hyphenated as Italo-disco) is a music genre which originated in Italy in the late 1970s and was mainly produced in the 1980s	
Frito pie	5005218	noun		Frito pie is a dish popular in the Midwestern, Southeastern, and Southwestern United States, whose basic ingredients are chili, cheese, and corn chips (traditionally Fritos, hence the name)	
Denine	5005219	noun		Denine Latanzo, known mononymously as Denine, is a singer of Freestyle music, in addition to being a songwriter	
Linear (group)	5005220	noun		Linear is an American freestyle-pop group from Fort Lauderdale, Florida	
Tostilocos	5005221	noun		Tostilocos (also Dorilocos) are a popular Mexican antojito (street food) that consist of Tostitos or Doritos tortilla chips with various toppings	
Chamoy (sauce)	5005222	noun		Chamoy is a variety of savory sauces and condiments in Mexican cuisine made from pickled fruit	
Juliana Hatfield	5005223	noun		Juliana Hatfield (born July 27, 1967) is an American musician and singer-songwriter from the Boston area	
Susan Tedeschi	5005224	noun		Susan Tedeschi (born November 9, 1970) is an American singer and guitarist	
Lil Suzy	5005225	noun		Suzanne Casale Melone (née Casale; born March 1, 1979), better known by her stage name Lil Suzy, is an American freestyle/pop singer who was mainly active in the 1990s	
Ken Laszlo	5005226	noun		Gianni Coraini (born 18 July 1954), known by his stage name Ken Laszlo, is an Italian singer, songwriter and musician	
C. C. Catch	5005227	noun		Caroline Catherine Müller (born 31 July 1964), known professionally as C	
Radiorama	5005228	noun		Radiorama were an Italian Italo disco band formed in 1984 by Simona Zanini and Aldo Martinelli	
Ricchi e Poveri	5005229	noun		Ricchi e Poveri (&quot;The Rich and The Poor&quot;) is an Italian pop group formed in Genoa in 1967, originally consisting of Angela Brambati, Angelo Sotgiu, Franco Gatti and Marina Occhiena	
Bad Boys Blue	5005230	noun		{{Infobox musical artist | name = Bad Boys Blue | image = Bad Boys Blue.jpg | caption = | landscape = Category:Musical groups established in 1984	
Clam chowder	5005231	noun		Clam chowder is any of several chowder soups in American cuisine containing clams	
Loredana Cannata	5005232	noun		Loredana Cannata (born 14 July 1975) is an Italian movie, television and theater actress	
R. J. Palacio	5005233	noun		Raquel Jaramillo Palacio (born July 13, 1963) is an American author and graphic designer	
Jorge Celedón	5005234	noun		thumb|Jorge Celedón singing at Lafayette Park in Washington, D.C	
Deevani	5005235	noun		Adalgisa Inés Rooney, better known by her stage name Deevani, is a Dominican Republic reggaeton singer	
Joe Arroyo	5005236	noun		Álvaro José Arroyo González (also known as Joe Arroyo or El Joe; 1 November 1955 – 26 July 2011) was a Colombian salsa and tropical music singer, composer and songwriter	
No Angels	5005237	noun		No Angels are an all-female pop group from Germany, formed in 2000	
Edita Vilkevičiūtė	5005238	noun		Edita Vilkevičiūtė (born 1 January 1989) is a Lithuanian model	
Gabriel Bortoleto	5005239	noun		Gabriel Lourenzo Bortoleto Oliveira ( born 14 October 2004) is a Brazilian racing driver, who competes in Formula One for Sauber	
Jack Doohan	5005240	noun		#REDIRECT Jack Doohan (racing driver) ijphvrfdgnvu7958juhhfjp20wzeacz	
Wishful Sinful	5005241	noun		{{Infobox song | name = Wishful Sinful | cover = | caption = Denmark picture sleeve | alt = Category:Baroque pop songs	
Diplôme d'ingénieur	5005242	noun		A Diplôme d'ingénieur is a postgraduate engineering degree generally awarded by Grandes Écoles	
Someday (No Angels song)	5005243	noun		{{Infobox song | name = Someday | cover = | alt = | border = yes Category:No Angels songs	
Long Hot Summer (The Style Council song)	5005244	noun		{{Infobox song | name = Long Hot Summer | cover = | alt = | type = single Category:Sophisti-pop songs	
Canadian taxpayers Federation	5005245	noun		#REDIRECT Canadian Taxpayers Federation rgyhb3mjy1t3juzdohlrzs8sizqacez	
Joaquin Valdepenas	5005246	noun		{{Infobox person | name = Joaquin Valdepenas | birth_date = 1955, January 19 | birth_place = Torreón, Mexico | nationality = American-Canadian Category:People from Coahuila	
(You Want to) Make a Memory	5005247	noun		&quot;(You Want to) Make a Memory&quot; is a song by American rock band Bon Jovi, from their tenth studio album, Lost Highway (2007)	
Van Kosi Calebs	5005248	noun		{{Infobox person | name = Van Kosi Calebs | image = Van Calebs.jpg | alt = | awards = Category:Dancers	
Federally Qualified Health Center	5005249	noun		A Federally Qualified Health Center (FQHC) is a type of health clinic in the United States	
Hosmer Library	5005250	noun		{{Infobox NRHP | name = Thirty-sixth Street Branch Library | nrhp_type = | image = Hosmer Library 2022.jpg | caption = The Hosmer Library viewed from the north Category:Education in the United States	
Fishes in Meitei culture	5005251	noun		#REDIRECT Fish in Meitei culture 3vc2qclda3f9davgprs2pluddl4w7eu	
Khamba and Thoibi	5005252	noun		#REDIRECT Khamba Thoibi szizob8jujyxc4ouf4z79jnmk47z10t	
Mangystau Campaign (1210)	5005253	noun		The Mangystau Campaign was a military operation launched by the ruler of the Khwarazm State, Ala ad-Din Muhammad, in 1210 to the Mangystau Region.	
Henry VI, Count of Luxembourg	5005254	noun		{{Infobox royalty | name = Henry VI | image = File:Jindra1270.jpg | caption = Category:Luxembourgian monarchs	
World Cube Association	5005255	noun		}} Category:Sports organizations	
Kanimaa	5005256	noun		{{Infobox song | name = Kanimaa | cover = | caption = Category:2025 songs	
Cyrillic Numerals	5005257	noun		#REDIRECT Cyrillic numerals j5jlxr4nwkenbksfmaf6ya5rg8chqv7	
Indian numeral system	5005258	noun		#REDIRECT Hindu–Arabic numeral system q0tevhdtuzmat72m3nx6gv3pwak2xk4	
Pacenotes	5005259	noun		In rallying, Pacenotes are a way of describing in detail the rally route that a driver will go through	
Fishing in Meitei culture	5005260	noun		#REDIRECT Meitei traditional fishing 2er1bx6omwse67ghufma9tawwxe0g4h	
Rallying	5005261	noun		Rallying is a form of motorsport with many competitive elements like speed tests, navigation tests, or the ability to reach a set place at a set time or average speed	
Rockstar Games, Inc.	5005262	noun		#REDIRECT Rockstar Games c3wkj8m601krh5wdxs18h5w57b5wvka	
Snuff film	5005263	noun		#REDIRECT Snuff movie ibm3pglttq7h7agoyhvdunbka3ixdl9	
Snuff video	5005264	noun		#REDIRECT Snuff movie ibm3pglttq7h7agoyhvdunbka3ixdl9	
Shane Taylor (wrestler)	5005265	noun		{{Infobox Wrestler |name=Shane Taylor |names=Jack Frost&lt;br&gt;Shane Taylor |image=Shane Taylor COLLISION 2023 11 4 008 (cropped).jpg |caption=Taylor in 2023 Category:Sportspeople from Cleveland	
Shane Taylor Promotions	5005266	noun		#REDIRECT Shane Taylor (wrestler) pjowvxtt7ddge5j42jqeolhwwib3e0m	
Shawn Dean	5005267	noun		{{Infobox Wrestler |name=Shawn Dean |names=Capt	
Capt. Shawn Dean	5005268	noun		#REDIRECT Shawn Dean 9d21xqv8mtfpdtj7tvj6exzr1wtccax	
Toa Liona	5005269	noun		{{Infobox Wrestler |name=Toa Liona |names=Toa Liona |image=Toa Liona at All In 2024 (cropped).jpg |caption=Liona at All In Category:Sportspeople from San Jose, California	
Ceci beans	5005270	noun		#REDIRECT chickpea q11a03ncj9z6g1ngv3k1opf96pur4xw	
Battle of Baghdad (1258)	5005271	noun		#REDIRECT Siege of Baghdad (1258) 4292w6lvzokupe607l9geaix660pvfe	
List of programmes shown by Milkshake!	5005272	noun		This is a list of programmes currently shown on Channel 5's programming block, Milkshake	
2002-03 Austrian football championship	5005273	noun		{{Infobox football league season | competition = Austrian Bundesliga | season = 2002-03 | dates = 9 July 2002 - 29 May 2003 | winners = FK Austria Wien Category:Football seasons	
P-Xylene	5005274	noun		p-xylene, also known as para-xylene or by the systematic name 1,4-dimethylbenzene, is a chemical compound with the formula	
Red Jews	5005275	noun		thumb|Detail of [[choir windows in St Mary's church, Frankfurt (c	
Jack's	5005276	noun		Jack's is an American fast food restaurant chain	
Nongban Kongyamba	5005277	noun		#REDIRECT Nongban 6jd77tbwiluwoqheg0xvfpht72p4ukj	
Kongyamba	5005278	noun		Kongyamba or Kongyampa may refer to: * Angom Nongban Kongyamba, a nobleman of the Angom clan * Ningthou Kongyamba, a king of the Ningthouja dynasty Category:History of Manipur	
Suffragan bishop	5005279	noun		A suffragan bishop is a type of bishop in some Christian denominations	
Mir Ali Heravi	5005280	noun		Mir Ali Haravi was a master of Nasta'liq script and served at the Mughal court of Emperor Humayun	
Metropolitan archbishop	5005281	noun		#REDIRECT Archbishop adve46ni5iqel3ube00yjw8lgz58au0	
2025 leak of military plan against Houthi rebels	5005282	noun		#REDIRECT United States government group chat leaks hwb3genwd6qxcqwgazgg4o36egpcwx6	
Signalgate	5005283	noun		#REDIRECT United States government group chat leaks }}	
You're the Best Thing	5005284	noun		{{Infobox song | name = You're the Best Thing | cover = | alt = | type = single Category:The Style Council songs	
Cheekbones	5005285	noun		#REDIRECT Zygomatic bone qbebv39ywla6otx72mg1oi4xgdtki05	
Owlman (character)	5005286	noun		Owlman (Thomas Wayne, Jr.) is a fictional character appearing in comic books published by DC Comics	
Power Ring (character)	5005287	noun		Power Ring is the name of several characters from the DC Comics universe, typically associated with the Green Lantern Corps	
Johnny Quick (Crime Syndicate)	5005288	noun		Johnny Quick is the name of several fictional characters in the DC Comics universe, primarily associated with the Crime Syndicate, an evil counterpart to the Justice League	
Ecclesiastical province	5005289	noun		An ecclesiastical province is a group of dioceses in some Christian denominations	
Church province	5005290	noun		#REDIRECT Ecclesiastical province myt8n42348h74r1005ethlf1kscvxuc	
Adam &amp; Eve	5005291	noun		{{Infobox album | name = Adam &amp; Eve | type = Studio | artist = The Flower Kings | cover = Category:The Flower Kings albums	
Read Between the Lines	5005292	noun		Read Between the Lines is the second studio album by American country music artist Aaron Tippin	
Red Room	5005293	noun		The Red Room is a covert Soviet training facility within the Marvel Universe, notorious for its dark and sinister purpose: the creation of elite spies, assassins, and agents known as the Black Widows	
Every Time I Hear Your Name	5005294	noun		&quot;Every Time I Hear Your Name&quot; is a song co-written and recorded by American country music artist Keith Anderson	
Stardust We Are	5005295	noun		{{Infobox album | name = Stardust We Are | type = album | artist = The Flower Kings | cover = Category:The Flower Kings albums	
Beoing	5005296	noun		#REDIRECT Boeing jjecrl68upjcklhl580v54lq5bsjjf8	
Elimination Chamber (2012)	5005297	noun		|venue = Bradley Center Category:Sports in Milwaukee	
Zala County	5005298	noun		right|frameless|235x235px Zala (Hungarian: Zala vármegye; Croatian: Zalska županija) is an administrative county in south-western Hungary	
Vonyarcvashegy	5005299	noun		right|frameless|202x202px Vonyarcvashegy is a large village in Keszthely District of Zala County	
Gaza War	5005300	noun		#REDIRECT Gaza war dbns1y0arauh1qhjkrim8o7fioftqlu	
Israel–Hamas war	5005301	noun		#REDIRECT Gaza war dbns1y0arauh1qhjkrim8o7fioftqlu	
Trigonometric	5005302	noun		#REDIRECT Trigonometry dyf6mnt47kth197zxzuoqtbdggxfzvv	
Trivial (mathematics)	5005303	noun		In mathematics, a mathematical object, solution, or proof is called trivial if it is considered to be obvious or extremely simple, usually not needing a detailed proof or explanation in context	
Good Friday prayer for the Jews	5005304	noun		The Good Friday prayer for the Jews has been a yearly prayer in some Christian churches on Easter Friday since ancient times.&lt;ref name=&quot;C&quot;&gt;Hubert Wolf: Perfide Juden	
Felsőszenterzsébet	5005305	noun		right|frameless|203x203px Felsőszenterzsébet is a village in Lenti District of Zala County	
Semiconductor industry in China	5005306	noun		China’s semiconductor industry is focused on making computer chips, which are important for many electronic devices	
Mist Twist	5005307	noun		#REDIRECT Sierra Mist 3el0rmr1ql3eg2d7p2pzmaxdnd8pc3x	
Technofeudalism	5005308	noun		Technofeudalism is a term used to describe a modern economic system where big technology companies have power similar to feudal lords in the past	
Sack of Bihar (1200)	5005309	noun		{{Infobox military conflict | conflict = Sack of Bihar | place = Bihar, India | date = 1199–1200 A.D | territory = Southern part of Bihar annexed by Muhammad Bakhtiyar Khalji Category:India	
Negative Zone	5005310	noun		The Negative Zone is a fictional alternate dimension in the Marvel Comics universe, first introduced in Fantastic Four #51 in 1966, created by writer Stan Lee and artist Jack Kirby	
Propaganda in Nazi Germany	5005311	noun		thumb|[[Joseph Goebbels, the leader of the Ministry of Public Enlightenment and Propaganda of Nazi Germany]] Propaganda was a very important tool that the German Nazi Party used	
Adrenalize	5005312	noun		{{Infobox album | name = Adrenalize | type = studio | artist = Def Leppard | cover = Category:Def Leppard albums	
Vivo	5005313	noun		{{Infobox company | name = Vivo Mobile Communication Co., Ltd	
Tornadoes of 2024	5005314	noun		The 2024 tornado season was an active, destructive, and devastating tornado season	
Eastern Armenian	5005315	noun		Eastern Armenian is a standard form of the Armenian language	
Mimic (comics)	5005316	noun		Mimic is a fictional character appearing in American comic books published by Marvel Comics	
List of Yo Gabba Gabba! episodes	5005317	noun		Category:Lists of American children's television series episodes	
Fictional (band)	5005318	noun		Fictional is the name of a German musical project formed by Gerrit Thomas (also known as Rote, or Rote X), serving as a balance between two other projects he is involved in, Funker Vogt and Ravenous	
Danity Kane	5005319	noun		Danity Kane was an American music group whose most recent line-up consisted of Aubrey O'Day, Dawn Richard, and Shannon Bex	
Cherish (group)	5005320	noun		Cherish is an American R&amp;B music group consisting of sisters Fallon, Felisha, Farrah, and Neosha King	
Colonel Abrams	5005321	noun		Colonel Abrams (May 25, 1949 - November 24, 2016) was an American musician, singer, and songwriter.	
Big in Japan (Alphaville song)	5005322	noun		{{Infobox song | name = Big in Japan | cover = | alt = | type = single Category:Alphaville songs	
Agence France Presse	5005323	noun		#REDIRECT Agence France-Presse 0obaxvb1uabjxfgl22fng4ede8wzmcg	
Aljazeera.net	5005324	noun		#Redirect Al Jazeera oufb3jflcuh9npwuqpvjf3rtsbyxmmx	
Metropolis (religious jurisdiction)	5005325	noun		A metropolis, also called a metropolitanate or metropolitan (arch)diocese, is a big church area led by a bishop	
Heves County	5005326	noun		thumb|150px|Flag thumb|90px|Coat of arms Heves is an administrative county in northern Hungary	
Eger	5005327	noun		thumb|150px|Flag thumb|90px|Coat of arms Eger is a city in northern Hungary	
Kill Dill	5005328	noun		{{Infobox television | image = | caption = | genre = {{Plainlist| Category:Indian romantic drama television series	
Operation Corridor	5005329	noun		Operation Corridor was the largest operation conducted during the Bosnian War by the VRS against the HVO and HV in the Posavina Region of northern Bosnia between 24 June and 6 October 1992	
MOS:HYPHEN	5005330	noun		#REDIRECT Wikipedia:Manual of Style#Dashes 0fcd0b5n3xwk11ayj7nfebg6r2uu8dj	
Zalaegerszeg	5005331	noun		thumb|150px|Flag thumb|90px|Coat of arms Zalaegerszeg (; ; ) is a city in western Hungary	
Lenti	5005332	noun		thumb|120px|Flag thumb|90px|Coat of arms Lenti is a town in Lenti District in Zala County, Hungary	
Garden Village AFC	5005333	noun		Garden Village AFC are a football club based in Kingsbridge, Swansea	
Kötegyán	5005334	noun		right|frameless Kötegyán (Romanian: Cheteghian) is a village in Sarkad District of Békés County	
Global Electric Motorcars	5005335	noun		thumb Global Electric Motorcars is an American automotive manufacturer	
Christopher Harper-Mercer	5005336	noun		#REDIRECT 2015 Umpqua Community College shooting ch5a15vx93gh0nl5j8p9kgpsnbti43b	
Hungarian Football Federation	5005337	noun		The Hungarian Football Federation (HFF) (; MLSZ) is the governing body of football in Hungary	
Planetary parade	5005338	noun		A planetary parade (or planetary alignment, planetary procession) occurs when some of the planets in the Solar System appear to be close to each other in the sky	
July Revolution (Bangladesh)	5005339	noun		{{Infobox civil conflict | title = July Revolution | subtitle = See other names | image = {{multiple image | total_width = 290 Category:Generation Z	
Dunaújváros	5005340	noun		thumb|150px|Flag thumb|90px|Coat of arms Dunaújváros is a city in Fejér County, Hungary	
Confienza	5005341	noun		Confienza is a comune in the Province of Pavia in the Lombardy region in Italy	
Copiano	5005342	noun		{{Infobox Italian comune | name = Copiano | official_name = Comune di Copiano | native_name = | image_skyline = Category:Settlements in Pavia	
Corana	5005343	noun		{{Infobox Italian comune | name = Corana | official_name = Comune di Corana | native_name = | image_skyline = Entrata del paese.JPG Category:Settlements in Pavia	
Érd	5005344	noun		thumb|250px|Érd thumb|150px|Flag thumb|90px|Coat of arms Érd () is a city in Pest County, Hungary	
List of European governments-in-exile during World War II	5005345	noun		This is a list of European governments-in-exile that had to flee there home country due to invasion during the Second World War	
Hódmezővásárhely	5005346	noun		thumb|150px|Flag thumb|90px|Coat of arms Hódmezővásárhely is a city in Csongrád-Csanád County, Hungary	
Újszentiván	5005347	noun		right|frameless|209x209px Újszentiván (Serbian: Нови Сентиван) is a village in Szeged District of Csongrád-Csanád County	
Hernádbűd	5005348	noun		thumb|Flag of Hernádbűd thumb|Flag of Hernádbűd Hernádbűd is a village in Gönc District in Borsod-Abaúj-Zemplén County, Hungary	
Hernádcéce	5005349	noun		thumb|Flag of Hernádcéce thumb|Coat of arms Hernádcéce (Slovak: Cíca) is a village in Gönc District in Borsod-Abaúj-Zemplén County, Hungary	
Hejce	5005350	noun		thumb|Flag of Hejce thumb|Coat of arms Hejce is a village in Gönc District in Borsod-Abaúj-Zemplén County, Hungary	
Gibárt	5005351	noun		200x200px|Coat of arms|right|frameless Gibárt is a village in Gönc District in Borsod-Abaúj-Zemplén County, Hungary	
Boldogkőváralja	5005352	noun		159x159px|Coat of arms|right|frameless Boldogkőváralja is a village in Gönc District in Borsod-Abaúj-Zemplén County, Hungary	
Norwegian government-in-exile	5005353	noun		#REDIRECT List of European governments-in-exile during World War II#Norway dv0fm4br8w28nl54mcyol3frzgufnjj	
Hernádszurdok	5005354	noun		256x256px|Coat of arms|right|frameless Hernádszurdok (Slovak: Surdok) is a village in Gönc District in Borsod-Abaúj-Zemplén County, Hungary	
Boldogkőújfalu	5005355	noun		215x215px|Coat of arms|right|frameless Boldogkőújfalu is a village in Gönc District in Borsod-Abaúj-Zemplén County, Hungary	
Luxembourg government in exile	5005356	noun		#REDIRECT List of European governments-in-exile during World War II#Luxembourg g7gnuq95e07s914coq1b7pgtl49fo10	
Abaújszántó	5005357	noun		{{Infobox settlement | official_name = Abaújszántó | settlement_type = Town | image_flag = Flag of Abaújszántó.svg | image_shield = HUN Abaújszántó Címer.svg Category:Gönc District	
Greek government-in-exile	5005358	noun		#REDIRECT List of European governments-in-exile during World War II#Greece t052kcwz588vly4svdm10nq6j2et3kp	
Kéked	5005359	noun		248x248px|Coat of arms|right|frameless Kéked (Slovak: Nižný Kiked&lt;ref&gt;&lt;/ref&gt;) is a village in Gönc District in Borsod-Abaúj-Zemplén County, Hungary	
Arka	5005360	noun		Arka is a village in Gönc District in Borsod-Abaúj-Zemplén County, Hungary	
Kétvölgy	5005361	noun		right|150px right|90px Kétvölgy (Slovene: Verica-Ritkarovci; Prekmurje Slovene: Virica-Ritkarofci) is a village in Szentgotthárd District of Vas County	
Banco Hipotecario	5005362	noun		Banco Hipotecario is a commercial bank and mortgage lender in Argentina.&lt;ref&gt;&lt;/ref&gt; It was founded in 1886 to provide state-backed solutions to the housing problem	
Hipotecario Bank	5005363	noun		#REDIRECT Banco Hipotecario sdbv0bne2vud507n5gm9x51y0cvdhbe	
